sample;Eukaryota-Subdivision_Prokaryota-Phylum;Class;Order;Taxa;Form;nb;percent;column;month_code;lakeID
CTL-E-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Pediastrum;;5;1.19331742243437;W2;E;CRE
CTL-E-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;31;7.39856801909308;W2;E;CRE
CTL-E-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;48;11.4558472553699;W2;E;CRE
CTL-E-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;63;15.035799522673;W2;E;CRE
CTL-E-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;2;0.477326968973747;W2;E;CRE
CTL-E-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Coelomoron;;11;2.62529832935561;W2;E;CRE
CTL-E-W2;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;5;1.19331742243437;W2;E;CRE
CTL-E-W2;Gyrista;Bacillariophyceae;Fragilariales;Centronella;;1;0.238663484486874;W2;E;CRE
CTL-E-W2;Gyrista;Bacillariophyceae;Fragilariales;Fragilaria;;155;36.9928400954654;W2;E;CRE
CTL-E-W2;Gyrista;Coscinodiscophyceae;Aulacoseirales;Aulacoseira;;3;0.715990453460621;W2;E;CRE
CTL-E-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;79;18.854415274463;W2;E;CRE
CTL-E-W2;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;1;0.238663484486874;W2;E;CRE
CTL-E-W2;Streptophyta;Zygnematophyceae;Desmidiales;Staurastrum;;3;0.715990453460621;W2;E;CRE
CTL-F-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum;;5;1.19617224880383;W2;F;CRE
CTL-F-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Pediastrum;;3;0.717703349282297;W2;F;CRE
CTL-F-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;5;1.19617224880383;W2;F;CRE
CTL-F-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;2;0.478468899521531;W2;F;CRE
CTL-F-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;16;3.82775119617225;W2;F;CRE
CTL-F-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;145;34.688995215311;W2;F;CRE
CTL-F-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;33;7.89473684210526;W2;F;CRE
CTL-F-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Coelomoron;;18;4.30622009569378;W2;F;CRE
CTL-F-W2;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;5;1.19617224880383;W2;F;CRE
CTL-F-W2;Gyrista;Bacillariophyceae;Fragilariales;Fragilaria;;40;9.56937799043062;W2;F;CRE
CTL-F-W2;Gyrista;Bacillariophyceae;Rhabdonematales;Asterionella;;23;5.50239234449761;W2;F;CRE
CTL-F-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;117;27.9904306220096;W2;F;CRE
CTL-F-W2;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;3;0.717703349282297;W2;F;CRE
CTL-F-W2;Streptophyta;Zygnematophyceae;Desmidiales;Staurastrum;;3;0.717703349282297;W2;F;CRE
CTL-G-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;70;16.5;W2;G;CRE
CTL-G-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;15;3.5;W2;G;CRE
CTL-G-W2;Gyrista;Bacillariophyceae;Fragilariales;Fragilaria;;125;29.4;W2;G;CRE
CTL-G-W2;Gyrista;Bacillariophyceae;Rhabdonematales;Asterionella;;100;23.5;W2;G;CRE
CTL-G-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;115;27.1;W2;G;CRE
CTL-H-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;80;20.9;W2;H;CRE
CTL-H-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;44;11.5;W2;H;CRE
CTL-H-W2;Gyrista;Bacillariophyceae;Fragilariales;Fragilaria;;160;41.8;W2;H;CRE
CTL-H-W2;Gyrista;Bacillariophyceae;Rhabdonematales;Asterionella;;30;7.8;W2;H;CRE
CTL-H-W2;Gyrista;Chrysophyceae;NA;NA_Chrysophyceae;;35;9.1;W2;H;CRE
CTL-H-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;34;8.9;W2;H;CRE
CTL-I-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;60;11.8;W2;I;CRE
CTL-I-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;215;42.2;W2;I;CRE
CTL-I-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;65;12.7;W2;I;CRE
CTL-I-W2;Euglenozoa;Euglenophyceae;Euglenales;Colacium;;100;19.6;W2;I;CRE
CTL-I-W2;Gyrista;Bacillariophyceae;Fragilariales;Fragilaria;;5;1;W2;I;CRE
CTL-I-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;60;11.8;W2;I;CRE
CTL-I-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;5;1;W2;I;CRE
CTL-J-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;25;17;W2;J;CRE
CTL-J-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;10;6.8;W2;J;CRE
CTL-J-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;1;0.7;W2;J;CRE
CTL-J-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;7;4.8;W2;J;CRE
CTL-J-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Dictyosphaerium;;4;2.7;W2;J;CRE
CTL-J-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;5;3.4;W2;J;CRE
CTL-J-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;50;34;W2;J;CRE
CTL-J-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;10;6.8;W2;J;CRE
CTL-J-W2;Cyanobacteria;Cyanophyceae;Nostocales;Aphanizomenon;;5;3.4;W2;J;CRE
CTL-J-W2;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;15;10.2;W2;J;CRE
CTL-J-W2;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;5;3.4;W2;J;CRE
CTL-J-W2;Gyrista;Bacillariophyceae;Fragilariales;Fragilaria;;5;3.4;W2;J;CRE
CTL-J-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;5;3.4;W2;J;CRE
CTL-K-W2;Chlorophyta;Chlorophyceae;Chlamydomonadales;Phacotus;;2;0.49;W2;K;CRE
CTL-K-W2;Chlorophyta;Chlorophyceae;Chlamydomonadales;Sphaerocystis;;220;54.32;W2;K;CRE
CTL-K-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;10;2.47;W2;K;CRE
CTL-K-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;2;0.49;W2;K;CRE
CTL-K-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;18;4.44;W2;K;CRE
CTL-K-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;5;1.23;W2;K;CRE
CTL-K-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;67;16.54;W2;K;CRE
CTL-K-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;5;1.23;W2;K;CRE
CTL-K-W2;Euglenozoa;Euglenophyceae;Euglenales;Colacium;;17;4.2;W2;K;CRE
CTL-K-W2;Gyrista;Bacillariophyceae;Fragilariales;Fragilaria;;2;0.49;W2;K;CRE
CTL-K-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;55;13.58;W2;K;CRE
CTL-K-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;2;0.49;W2;K;CRE
CTL-L-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;25;2.84;W2;L;CRE
CTL-L-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;2;0.23;W2;L;CRE
CTL-L-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;1;0.11;W2;L;CRE
CTL-L-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Microcystis;;844;95.9;W2;L;CRE
CTL-L-W2;Gyrista;Bacillariophyceae;Fragilariales;Fragilaria;;4;0.45;W2;L;CRE
CTL-L-W2;Gyrista;Coscinodiscophyceae;Aulacoseirales;Aulacoseira;;2;0.23;W2;L;CRE
CTL-L-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;2;0.23;W2;L;CRE
CTL-M-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;22;5.04587155963303;W2;M;CRE
CTL-M-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;8;1.8348623853211;W2;M;CRE
CTL-M-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;5;1.14678899082569;W2;M;CRE
CTL-M-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;45;10.3211009174312;W2;M;CRE
CTL-M-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;55;12.6146788990826;W2;M;CRE
CTL-M-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;15;3.44036697247706;W2;M;CRE
CTL-M-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;27;6.19266055045872;W2;M;CRE
CTL-M-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;18;4.12844036697248;W2;M;CRE
CTL-M-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;5;1.14678899082569;W2;M;CRE
CTL-M-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Chroococcus;;15;3.44036697247706;W2;M;CRE
CTL-M-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Microcystis;;85;19.4954128440367;W2;M;CRE
CTL-M-W2;Cyanobacteria;Cyanophyceae;Nostocales;Aphanizomenon;;44;10.0917431192661;W2;M;CRE
CTL-M-W2;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;44;10.0917431192661;W2;M;CRE
CTL-M-W2;Euglenozoa;Euglenophyceae;Euglenales;Colacium;;10;2.29357798165138;W2;M;CRE
CTL-M-W2;Gyrista;Bacillariophyceae;Fragilariales;Fragilaria;;35;8.02752293577982;W2;M;CRE
CTL-M-W2;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;2;0.458715596330275;W2;M;CRE
CTL-M-W2;Streptophyta;Zygnematophyceae;Desmidiales;Staurastrum;;1;0.229357798165138;W2;M;CRE
CTL-N-W2;Chlorophyta;Chlorophyceae;Chlamydomonadales;Phacotus;;4;0.904977375565611;W2;N;CRE
CTL-N-W2;Chlorophyta;Chlorophyceae;Chlamydomonadales;Sphaerocystis_schroeteri;;27;6.10859728506787;W2;N;CRE
CTL-N-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;95;21.4932126696833;W2;N;CRE
CTL-N-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;10;2.26244343891403;W2;N;CRE
CTL-N-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;22;4.97737556561086;W2;N;CRE
CTL-N-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Dictyosphaerium;;40;9.04977375565611;W2;N;CRE
CTL-N-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;35;7.91855203619909;W2;N;CRE
CTL-N-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;45;10.1809954751131;W2;N;CRE
CTL-N-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;6;1.35746606334842;W2;N;CRE
CTL-N-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Microcystis;;4;0.904977375565611;W2;N;CRE
CTL-N-W2;Cyanobacteria;Cyanophyceae;Nostocales;Aphanizomenon;;55;12.4434389140271;W2;N;CRE
CTL-N-W2;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;10;2.26244343891403;W2;N;CRE
CTL-N-W2;Cyanobacteria;Cyanophyceae;Oscillatoriales;Phormidium;;20;4.52488687782805;W2;N;CRE
CTL-N-W2;Dinoflagellata;Dinophyceae;Gonyaulacales;Ceratium_hirundinella;;20;4.52488687782805;W2;N;CRE
CTL-N-W2;Gyrista;Bacillariophyceae;Fragilariales;Fragilaria;;4;0.904977375565611;W2;N;CRE
CTL-N-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;31;7.01357466063348;W2;N;CRE
CTL-N-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;7;1.58371040723982;W2;N;CRE
CTL-N-W2;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;5;1.13122171945701;W2;N;CRE
CTL-N-W2;Streptophyta;Zygnematophyceae;Desmidiales;Staurastrum;;2;0.452488687782805;W2;N;CRE
CTL-O-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;35;7.57575757575758;W2;O;CRE
CTL-O-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;9;1.94805194805195;W2;O;CRE
CTL-O-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Dictyosphaerium;;10;2.16450216450216;W2;O;CRE
CTL-O-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;10;2.16450216450216;W2;O;CRE
CTL-O-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;65;14.0692640692641;W2;O;CRE
CTL-O-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;62;13.4199134199134;W2;O;CRE
CTL-O-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;5;1.08225108225108;W2;O;CRE
CTL-O-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Microcystis;;39;8.44155844155844;W2;O;CRE
CTL-O-W2;Cyanobacteria;Cyanophyceae;Nostocales;Aphanizomenon;;122;26.4069264069264;W2;O;CRE
CTL-O-W2;Gyrista;Bacillariophyceae;Fragilariales;Fragilaria;;11;2.38095238095238;W2;O;CRE
CTL-O-W2;Gyrista;Chrysophyceae;Ochromonadales;Dinobryon;;12;2.5974025974026;W2;O;CRE
CTL-O-W2;Gyrista;Coscinodiscophyceae;Aulacoseirales;Aulacoseira;;8;1.73160173160173;W2;O;CRE
CTL-O-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;65;14.0692640692641;W2;O;CRE
CTL-O-W2;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;9;1.94805194805195;W2;O;CRE
CTL-P-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;2;0.193050193050193;W2;P;CRE
CTL-P-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;2;0.193050193050193;W2;P;CRE
CTL-P-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;4;0.386100386100386;W2;P;CRE
CTL-P-W2;Cyanobacteria;Cyanophyceae;Nostocales;Aphanizomenon;;1011;97.5868725868726;W2;P;CRE
CTL-P-W2;Gyrista;Bacillariophyceae;Fragilariales;Fragilaria;;5;0.482625482625483;W2;P;CRE
CTL-P-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;3;0.28957528957529;W2;P;CRE
CTL-P-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;2;0.193050193050193;W2;P;CRE
CTL-P-W2;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;7;0.675675675675676;W2;P;CRE
CTL-Q-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;45;16.9811320754717;W2;Q;CRE
CTL-Q-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;8;3.0188679245283;W2;Q;CRE
CTL-Q-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;10;3.77358490566038;W2;Q;CRE
CTL-Q-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;35;13.2075471698113;W2;Q;CRE
CTL-Q-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;150;56.6037735849057;W2;Q;CRE
CTL-Q-W2;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;15;5.66037735849057;W2;Q;CRE
CTL-Q-W2;Gyrista;Coscinodiscophyceae;Aulacoseirales;Aulacoseira;;2;0.754716981132076;W2;Q;CRE
CTL-R-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;13;6.31067961165049;W2;R;CRE
CTL-R-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;13;6.31067961165049;W2;R;CRE
CTL-R-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;135;65.5339805825243;W2;R;CRE
CTL-R-W2;Gyrista;Bacillariophyceae;Fragilariales;Fragilaria;;15;7.28155339805825;W2;R;CRE
CTL-R-W2;Gyrista;Chrysophyceae;Ochromonadales;Dinobryon;;20;9.70873786407767;W2;R;CRE
CTL-R-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;10;4.85436893203883;W2;R;CRE
GDP-A-W1;Chlorophyta;Chlorophyceae;Chlamydomonadales;Sphaerocystis;;5;1.018329939;W1;A;LGP
GDP-A-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;30;6.109979633;W1;A;LGP
GDP-A-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Kirchneriella;;44;8.961303462;W1;A;LGP
GDP-A-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;5;1.018329939;W1;A;LGP
GDP-A-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;4;0.814663951;W1;A;LGP
GDP-A-W1;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;6;1.221995927;W1;A;LGP
GDP-A-W1;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;9;1.83299389;W1;A;LGP
GDP-A-W1;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;12;2.443991853;W1;A;LGP
GDP-A-W1;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;11;2.240325866;W1;A;LGP
GDP-A-W1;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;11;2.240325866;W1;A;LGP
GDP-A-W1;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;2;0.407331976;W1;A;LGP
GDP-A-W1;Cyanobacteria;Cyanophyceae;Pseudanabaenales  ;Pseudanabaena;;12;2.443991853;W1;A;LGP
GDP-A-W1;Cyanobacteria;Cyanophyceae;Synechococcales;Merismopedia_minutissima;;20;4.073319756;W1;A;LGP
GDP-A-W1;Cyanobacteria;Cyanophyceae;Synechococcales;Snowella;;80;16.29327902;W1;A;LGP
GDP-A-W1;Dinoflagellata;Dinophyceae;Peridiniales;Peridiniopsis;;5;1.018329939;W1;A;LGP
GDP-A-W1;Dinoflagellata;Dinophyceae;Peridiniales;Peridinium;;11;2.240325866;W1;A;LGP
GDP-A-W1;Euglenozoa;Euglenophyceae;Euglenales;Trachelomonas;;4;0.814663951;W1;A;LGP
GDP-A-W1;Gyrista;Bacillariophyceae;Licmophorales;Ulnaria;;5;1.018329939;W1;A;LGP
GDP-A-W1;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;200;40.73319756;W1;A;LGP
GDP-A-W1;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;15;3.054989817;W1;A;LGP
GDP-A-W2;Chlorophyta;Chlorophyceae;Chlamydomonadales;Sphaerocystis;;10;2.304147465;W2;A;LGP
GDP-A-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;33;7.603686636;W2;A;LGP
GDP-A-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Kirchneriella;;20;4.608294931;W2;A;LGP
GDP-A-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;19;4.377880184;W2;A;LGP
GDP-A-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Raphidocelis;;12;2.764976959;W2;A;LGP
GDP-A-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;18;4.147465438;W2;A;LGP
GDP-A-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;35;8.064516129;W2;A;LGP
GDP-A-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;8;1.843317972;W2;A;LGP
GDP-A-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;15;3.456221198;W2;A;LGP
GDP-A-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;26;5.99078341;W2;A;LGP
GDP-A-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;43;9.907834101;W2;A;LGP
GDP-A-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;8;1.843317972;W2;A;LGP
GDP-A-W2;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;3;0.69124424;W2;A;LGP
GDP-A-W2;Cyanobacteria;Cyanophyceae;Pseudanabaenales  ;Pseudanabaena;;11;2.534562212;W2;A;LGP
GDP-A-W2;Cyanobacteria;Cyanophyceae;Synechococcales;Merismopedia_minutissima;;27;6.221198157;W2;A;LGP
GDP-A-W2;Cyanobacteria;Cyanophyceae;Synechococcales;Snowella;;40;9.216589862;W2;A;LGP
GDP-A-W2;Dinoflagellata;Dinophyceae;Peridiniales;Peridiniopsis;;14;3.225806452;W2;A;LGP
GDP-A-W2;Dinoflagellata;Dinophyceae;Peridiniales;Peridinium;;8;1.843317972;W2;A;LGP
GDP-A-W2;Euglenozoa;Euglenophyceae;Euglenales;Trachelomonas;;1;0.230414747;W2;A;LGP
GDP-A-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;76;17.51152074;W2;A;LGP
GDP-A-W2;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;1;0.230414747;W2;A;LGP
GDP-A-W2;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;6;1.382488479;W2;A;LGP
GDP-A-W3;Chlorophyta;Chlorophyceae;Chlamydomonadales;Sphaerocystis;;2;0.438596491;W3;A;LGP
GDP-A-W3;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;55;12.06140351;W3;A;LGP
GDP-A-W3;Chlorophyta;Chlorophyceae;Sphaeropleales;Kirchneriella;;26;5.701754386;W3;A;LGP
GDP-A-W3;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;27;5.921052632;W3;A;LGP
GDP-A-W3;Chlorophyta;Chlorophyceae;Sphaeropleales;Raphidocelis;;5;1.096491228;W3;A;LGP
GDP-A-W3;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;8;1.754385965;W3;A;LGP
GDP-A-W3;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;3;0.657894737;W3;A;LGP
GDP-A-W3;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;15;3.289473684;W3;A;LGP
GDP-A-W3;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;12;2.631578947;W3;A;LGP
GDP-A-W3;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;34;7.456140351;W3;A;LGP
GDP-A-W3;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;36;7.894736842;W3;A;LGP
GDP-A-W3;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;5;1.096491228;W3;A;LGP
GDP-A-W3;Cyanobacteria;Cyanophyceae;Nostocales;Cuspidothrix;;2;0.438596491;W3;A;LGP
GDP-A-W3;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;5;1.096491228;W3;A;LGP
GDP-A-W3;Cyanobacteria;Cyanophyceae;Pseudanabaenales  ;Pseudanabaena;;12;2.631578947;W3;A;LGP
GDP-A-W3;Cyanobacteria;Cyanophyceae;Synechococcales;Merismopedia_minutissima;;29;6.359649123;W3;A;LGP
GDP-A-W3;Cyanobacteria;Cyanophyceae;Synechococcales;Snowella;;14;3.070175439;W3;A;LGP
GDP-A-W3;Dinoflagellata;Dinophyceae;Peridiniales;Peridiniopsis;;12;2.631578947;W3;A;LGP
GDP-A-W3;Dinoflagellata;Dinophyceae;Peridiniales;Peridiniopsis;;3;0.657894737;W3;A;LGP
GDP-A-W3;Euglenozoa;Euglenophyceae;Euglenales;Euglena;;1;0.219298246;W3;A;LGP
GDP-A-W3;Euglenozoa;Euglenophyceae;Euglenales;Trachelomonas;;3;0.657894737;W3;A;LGP
GDP-A-W3;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;13;2.850877193;W3;A;LGP
GDP-A-W3;Gyrista;Bacillariophyceae;Licmophorales;Ulnaria;;6;1.315789474;W3;A;LGP
GDP-A-W3;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;110;24.12280702;W3;A;LGP
GDP-A-W3;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;1;0.219298246;W3;A;LGP
GDP-A-W3;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;17;3.728070175;W3;A;LGP
GDP-B-W1;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonas;;5;1.193317422;W1;B;LGP
GDP-B-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;15;3.579952267;W1;B;LGP
GDP-B-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Kirchneriella;;2;0.477326969;W1;B;LGP
GDP-B-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;20;4.77326969;W1;B;LGP
GDP-B-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Raphidocelis;;7;1.670644391;W1;B;LGP
GDP-B-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;5;1.193317422;W1;B;LGP
GDP-B-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;3;0.715990453;W1;B;LGP
GDP-B-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;1;0.238663484;W1;B;LGP
GDP-B-W1;Chlorophyta;Trebouxiophyceae;Chlorellales;Dictyosphaerium;;8;1.909307876;W1;B;LGP
GDP-B-W1;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;12;2.863961814;W1;B;LGP
GDP-B-W1;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;3;0.715990453;W1;B;LGP
GDP-B-W1;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;14;3.341288783;W1;B;LGP
GDP-B-W1;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;15;3.579952267;W1;B;LGP
GDP-B-W1;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;7;1.670644391;W1;B;LGP
